# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:04:50.618794
# Scan File: high_res_cell
# Grid: 25x25 (625 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 10
#   map_interpolation: none
X_pixel,Y_pixel,EM1_Abundance,EM2_Abundance,EM3_Abundance,EM4_Abundance,EM5_Abundance,EM6_Abundance,EM7_Abundance,EM8_Abundance,EM9_Abundance,EM10_Abundance
1.600000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,3.580982983112335205e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.126962974667549133e-02,1.355010867118835449e-01,5.727683752775192261e-02,1.086467728018760681e-01,0.000000000000000000e+00,6.377162337303161621e-01
1.700000000000000000e+01,1.200000000000000000e+01,1.796590397134423256e-03,1.366794556379318237e-01,2.264925977215170860e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.761293232440948486e-02,3.439667820930480957e-01,0.000000000000000000e+00,4.349030852317810059e-01
1.800000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,3.673728406429290771e-01,1.590553857386112213e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.249287724494934082e-01,7.316303998231887817e-02,0.000000000000000000e+00,4.376592338085174561e-01
1.900000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,2.114449888467788696e-01,1.292868796736001968e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.506552875041961670e-01,1.093249768018722534e-01,0.000000000000000000e+00,3.342539370059967041e-01
2.000000000000000000e+01,1.200000000000000000e+01,1.212507300078868866e-02,0.000000000000000000e+00,2.067367546260356903e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.709463119506835938e-01,3.345169126987457275e-01,0.000000000000000000e+00,2.001877725124359131e-01
2.100000000000000000e+01,1.200000000000000000e+01,4.684564471244812012e-02,9.803462028503417969e-02,7.771425880491733551e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.804466784000396729e-02,2.064864635467529297e-01,4.909807145595550537e-01,0.000000000000000000e+00,1.021425649523735046e-01
2.200000000000000000e+01,1.200000000000000000e+01,5.154804885387420654e-02,0.000000000000000000e+00,3.795529250055551529e-03,3.120975755155086517e-02,2.737619280815124512e-01,1.813015788793563843e-01,0.000000000000000000e+00,4.000844955444335938e-01,0.000000000000000000e+00,8.873050659894943237e-02
2.300000000000000000e+01,1.200000000000000000e+01,3.413343429565429688e-01,1.165523976087570190e-01,2.340156212449073792e-02,0.000000000000000000e+00,4.262157380580902100e-01,6.341816484928131104e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.492576003074645996e-02,0.000000000000000000e+00
2.400000000000000000e+01,1.200000000000000000e+01,3.346940577030181885e-01,2.765974402427673340e-01,2.488464675843715668e-02,0.000000000000000000e+00,1.766566634178161621e-01,1.153542194515466690e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.039050668478012085e-01,1.474727988243103027e-01
0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.595252603292465210e-01,0.000000000000000000e+00,8.145454921759665012e-04,3.207902610301971436e-01,2.295102030038833618e-01,1.511034518480300903e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.766883879899978638e-01
1.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,7.836370915174484253e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.180772542953491211e-01,2.395880520343780518e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.966371387243270874e-01
2.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.951203197240829468e-01,0.000000000000000000e+00,1.736902631819248199e-02,7.464203983545303345e-02,2.263275980949401855e-01,3.256238996982574463e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.032518982887268066e-01
3.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.427054405212402344e-01,0.000000000000000000e+00,4.426874220371246338e-03,0.000000000000000000e+00,1.143819186836481094e-02,7.638311982154846191e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.601418137550354004e-02
4.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,4.382096827030181885e-01,9.443515911698341370e-03,1.321911904960870743e-02,0.000000000000000000e+00,9.021805017255246639e-04,3.982107341289520264e-01,1.026138011366128922e-02,0.000000000000000000e+00,1.543968170881271362e-01
5.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,4.177037477493286133e-01,1.528218667954206467e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.975190222263336182e-03,1.567722260951995850e-01,9.130427986383438110e-02,0.000000000000000000e+00,3.380342423915863037e-01
6.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,2.068729549646377563e-01,4.317949991673231125e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.433529525995254517e-02,3.754230216145515442e-02,0.000000000000000000e+00,6.685874462127685547e-01
7.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.695717271417379379e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.211236976087093353e-02,1.887276619672775269e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.895040512084960938e-01
8.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.088696997612714767e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.622097790241241455e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.214360475540161133e-01
9.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.147591322660446167e-02,2.303707152605056763e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.547077536582946777e-01
1.000000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,4.004779830574989319e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.203632920980453491e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.633460998535156250e-01
1.100000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.791232056915760040e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.597027301788330078e-01
1.200000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,8.490659296512603760e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.415436811745166779e-03,0.000000000000000000e+00,8.813188225030899048e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.224944472312927246e-01
1.300000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,7.552591711282730103e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.208358183503150940e-01,1.541936248540878296e-01,0.000000000000000000e+00,6.579692959785461426e-01
1.400000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,1.107505634427070618e-01,5.668727098964154720e-04,0.000000000000000000e+00,1.972730271518230438e-03,1.294037792831659317e-02,1.045890003442764282e-01,2.558815479278564453e-01,0.000000000000000000e+00,5.336784124374389648e-01
1.500000000000000000e+01,1.300000000000000000e+01,1.536937430500984192e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.867976740002632141e-02,0.000000000000000000e+00,1.226171255111694336e-01,3.960713744163513184e-01,0.000000000000000000e+00,4.665817618370056152e-01
1.600000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,1.044123917818069458e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326003223657608032e-01,2.936930954456329346e-01,0.000000000000000000e+00,4.872251152992248535e-01
1.700000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,1.051851660013198853e-01,1.952502317726612091e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.530438601970672607e-01,3.237329423427581787e-01,0.000000000000000000e+00,3.213520348072052002e-01
1.800000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,7.558558881282806396e-02,3.757953527383506298e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.159725368022918701e-01,3.729954361915588379e-01,0.000000000000000000e+00,2.512533366680145264e-01
1.900000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,9.413652867078781128e-02,1.490898989140987396e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.714664936065673828e-01,3.050021231174468994e-01,0.000000000000000000e+00,3.365302681922912598e-01
2.000000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.699553876183927059e-04,2.232764661312103271e-02,0.000000000000000000e+00,9.953192435204982758e-03,3.713503777980804443e-01,4.040482640266418457e-01,0.000000000000000000e+00,2.170719355344772339e-01
2.100000000000000000e+01,1.300000000000000000e+01,2.030261419713497162e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.035504423081874847e-03,4.584669601172208786e-03,5.968735739588737488e-02,2.198226004838943481e-01,5.987845659255981445e-01,0.000000000000000000e+00,1.122129112482070923e-01
2.200000000000000000e+01,1.300000000000000000e+01,1.358280479907989502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.759049236774444580e-01,8.663064986467361450e-02,1.844170540571212769e-01,3.573143184185028076e-01,0.000000000000000000e+00,8.067877031862735748e-03
2.300000000000000000e+01,1.300000000000000000e+01,2.885657548904418945e-01,8.090425282716751099e-02,3.697528690099716187e-02,0.000000000000000000e+00,6.196021437644958496e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,1.300000000000000000e+01,1.660289466381072998e-01,1.849343441426753998e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.396483600139617920e-01,1.339010428637266159e-02,0.000000000000000000e+00,1.556002944707870483e-01,0.000000000000000000e+00,2.708722054958343506e-01
0.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.816236530430614948e-03,5.430171489715576172e-01,1.865639090538024902e-01,4.735365509986877441e-02,1.556548662483692169e-02,0.000000000000000000e+00,2.522847652435302734e-01
1.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.319150837138295174e-03,5.164117813110351562e-01,1.414588391780853271e-01,5.044057220220565796e-02,2.438083440065383911e-01,0.000000000000000000e+00,6.699908524751663208e-02
2.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,2.595561742782592773e-01,7.624424062669277191e-03,9.413740597665309906e-03,2.140715420246124268e-01,1.054804176092147827e-01,0.000000000000000000e+00,3.801918029785156250e-01,0.000000000000000000e+00,3.716974332928657532e-02
3.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,1.470237672328948975e-01,1.857344433665275574e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.342455148696899414e-01,0.000000000000000000e+00,6.148148179054260254e-01,0.000000000000000000e+00,1.000264510512351990e-01
4.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,3.433795571327209473e-01,1.494921371340751648e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.328750444576144218e-03,2.875147387385368347e-02,4.779665172100067139e-01,0.000000000000000000e+00,1.470275670289993286e-01
5.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,2.803846001625061035e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182979345321655273e-01,2.658883631229400635e-01,0.000000000000000000e+00,3.533301949501037598e-01
6.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,5.321158841252326965e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.810320168733596802e-01,1.056791022419929504e-01,5.390579625964164734e-02,6.248003840446472168e-01
7.000000000000000000e+00,1.400000000000000000e+01,2.381495572626590729e-02,9.029589593410491943e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.348547987639904022e-02,0.000000000000000000e+00,1.554552614688873291e-01,6.132276356220245361e-02,0.000000000000000000e+00,6.665062308311462402e-01
8.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,1.156077310442924500e-01,0.000000000000000000e+00,4.922916181385517120e-03,3.800331428647041321e-02,0.000000000000000000e+00,5.822736397385597229e-02,9.011398255825042725e-02,0.000000000000000000e+00,7.119349837303161621e-01
9.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,3.644130006432533264e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.922248631715774536e-02,0.000000000000000000e+00,1.131956875324249268e-01,2.931920625269412994e-02,0.000000000000000000e+00,7.890477180480957031e-01
1.000000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.043558344244956970e-01,9.867437183856964111e-03,0.000000000000000000e+00,3.356507222633808851e-04,1.011936459690332413e-02,8.325672149658203125e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.007262349128723145e-01
1.100000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.353890448808670044e-01,3.100811969488859177e-03,5.302896723151206970e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.586959004402160645e-02,2.369221299886703491e-02,0.000000000000000000e+00,7.681384086608886719e-01
1.200000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,5.278209969401359558e-02,4.187516868114471436e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.043907552957534790e-01,1.034613698720932007e-01,0.000000000000000000e+00,7.432088255882263184e-01
1.300000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.450578272342681885e-01,2.411483041942119598e-02,0.000000000000000000e+00,7.934607565402984619e-03,0.000000000000000000e+00,1.669400632381439209e-01,1.836506091058254242e-02,0.000000000000000000e+00,6.542909741401672363e-01
1.400000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.242206320166587830e-01,1.380315609276294708e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111228838562965393e-01,1.930643767118453979e-01,0.000000000000000000e+00,5.788699984550476074e-01
1.500000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,7.142595201730728149e-02,1.646943856030702591e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.620292663574218750e-01,2.315721064805984497e-01,0.000000000000000000e+00,5.514345765113830566e-01
1.600000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,3.523476421833038330e-02,8.159141987562179565e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.539533674716949463e-01,2.280560582876205444e-01,0.000000000000000000e+00,4.916872680187225342e-01
1.700000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.998326182365417480e-01,8.394731208682060242e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.262293457984924316e-01,2.661917507648468018e-01,0.000000000000000000e+00,4.215590059757232666e-01
1.800000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.710806488990783691e-01,1.032877061516046524e-02,4.934215685352683067e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.616754531860351562e-01,2.991044223308563232e-01,0.000000000000000000e+00,3.814899623394012451e-01
1.900000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.689250320196151733e-01,7.249141577631235123e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.294952929019927979e-01,1.562264412641525269e-01,2.364989221096038818e-01,0.000000000000000000e+00,3.351799547672271729e-01
2.000000000000000000e+01,1.400000000000000000e+01,1.584678329527378082e-02,2.690941393375396729e-01,3.792513161897659302e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.500232335180044174e-03,2.616137564182281494e-01,3.272629976272583008e-01,0.000000000000000000e+00,1.430655121803283691e-01
2.100000000000000000e+01,1.400000000000000000e+01,4.001479223370552063e-02,1.250182837247848511e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.050651103258132935e-02,0.000000000000000000e+00,4.443022608757019043e-01,2.937354445457458496e-01,0.000000000000000000e+00,4.882052168250083923e-02
2.200000000000000000e+01,1.400000000000000000e+01,1.013859584927558899e-01,1.644912213087081909e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.986159861087799072e-01,0.000000000000000000e+00,1.302115023136138916e-01,1.686509102582931519e-01,4.739242605865001678e-03,8.423227816820144653e-02
2.300000000000000000e+01,1.400000000000000000e+01,2.087998986244201660e-01,6.937499344348907471e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.290789246559143066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.075853258371353149e-01,0.000000000000000000e+00
2.400000000000000000e+01,1.400000000000000000e+01,8.329048007726669312e-02,1.384683251380920410e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.264935821294784546e-01,0.000000000000000000e+00,8.400150388479232788e-02,2.880927324295043945e-01,9.733033366501331329e-03,2.191370725631713867e-01
0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.341874711215496063e-03,0.000000000000000000e+00,4.785734787583351135e-02,7.735152244567871094e-01,0.000000000000000000e+00,2.365851216018199921e-02,7.649314403533935547e-02,0.000000000000000000e+00,1.023292094469070435e-01
1.000000000000000000e+00,1.500000000000000000e+01,1.662767231464385986e-01,2.857308089733123779e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.184863090515136719e-01,2.592123812064528465e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.006399318575859070e-01
2.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,3.802369236946105957e-01,1.143042650073766708e-02,0.000000000000000000e+00,2.677173614501953125e-01,3.701354563236236572e-02,0.000000000000000000e+00,2.852178812026977539e-01,0.000000000000000000e+00,1.588083803653717041e-02
3.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.639910191297531128e-01,2.137132734060287476e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.983034193515777588e-02,0.000000000000000000e+00,7.664728164672851562e-01,0.000000000000000000e+00,6.909043993800878525e-03
4.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,4.184077680110931396e-01,1.005636155605316162e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.111900568008422852e-01,0.000000000000000000e+00,5.637107789516448975e-02
5.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,4.321209192276000977e-01,1.204361859709024429e-02,4.664903040975332260e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994203805923461914e-01,0.000000000000000000e+00,1.601307839155197144e-01
6.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.823922336101531982e-01,0.000000000000000000e+00,9.188398718833923340e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.014157906174659729e-01,3.097994625568389893e-01,0.000000000000000000e+00,3.198642432689666748e-01
7.000000000000000000e+00,1.500000000000000000e+01,8.044927963055670261e-04,2.180762961506843567e-02,0.000000000000000000e+00,6.746238097548484802e-03,6.234155222773551941e-02,0.000000000000000000e+00,1.189986914396286011e-01,4.489403963088989258e-01,0.000000000000000000e+00,3.660312294960021973e-01
8.000000000000000000e+00,1.500000000000000000e+01,3.021847642958164215e-02,2.456608116626739502e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.796242713928222656e-02,0.000000000000000000e+00,7.038633525371551514e-02,2.355043441057205200e-01,0.000000000000000000e+00,4.021820127964019775e-01
9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.968360096216201782e-01,1.866412581875920296e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.933964159339666367e-03,6.269004195928573608e-02,1.877757757902145386e-01,0.000000000000000000e+00,5.590483546257019043e-01
1.000000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,6.850513815879821777e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291213333606719971e-01,2.285179197788238525e-01,0.000000000000000000e+00,5.862843394279479980e-01
1.100000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,2.447923272848129272e-01,3.571568522602319717e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.525001138448715210e-02,5.263121426105499268e-02,0.000000000000000000e+00,6.556054353713989258e-01
1.200000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,1.015605106949806213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.245718196034431458e-02,1.129800006747245789e-01,6.998173892498016357e-03,0.000000000000000000e+00,7.435342073440551758e-01
1.300000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,3.915669396519660950e-02,3.527268301695585251e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.359733432531356812e-02,1.690134704113006592e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.291518449783325195e-01
1.400000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,3.645014390349388123e-02,1.610148139297962189e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.774695053696632385e-02,2.508199810981750488e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.541705131530761719e-01
1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,6.694245338439941406e-02,2.418132685124874115e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.984015271067619324e-02,2.069838196039199829e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.840209364891052246e-01
1.600000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,5.325469002127647400e-02,7.850794354453682899e-04,0.000000000000000000e+00,2.618043683469295502e-02,0.000000000000000000e+00,2.736352384090423584e-01,8.119186013936996460e-02,0.000000000000000000e+00,5.769396424293518066e-01
1.700000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,1.811743527650833130e-01,3.692083992063999176e-03,2.561017172411084175e-03,0.000000000000000000e+00,6.090034171938896179e-02,0.000000000000000000e+00,1.670006811618804932e-01,0.000000000000000000e+00,6.119917035102844238e-01
1.800000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,2.327549606561660767e-01,2.683934383094310760e-02,1.611949503421783447e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.838673606514930725e-02,3.351340591907501221e-01,0.000000000000000000e+00,3.804767429828643799e-01
1.900000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,5.651826411485671997e-02,1.756403408944606781e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.288736518472433090e-02,3.247488737106323242e-01,4.086486101150512695e-01,0.000000000000000000e+00,2.019408792257308960e-01
2.000000000000000000e+01,1.500000000000000000e+01,1.654712669551372528e-02,0.000000000000000000e+00,9.083401411771774292e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.043066382408142090e-01,2.687852978706359863e-01,0.000000000000000000e+00,1.193483248353004456e-01
2.100000000000000000e+01,1.500000000000000000e+01,2.603743970394134521e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.785484671592712402e-01,3.478633165359497070e-01,6.783761829137802124e-02,1.083687022328376770e-01
2.200000000000000000e+01,1.500000000000000000e+01,9.265759587287902832e-02,2.001471966505050659e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.939998447895050049e-01,0.000000000000000000e+00,3.249873518943786621e-01,2.497692964971065521e-02,0.000000000000000000e+00,1.283711940050125122e-02
2.300000000000000000e+01,1.500000000000000000e+01,1.598794311285018921e-01,0.000000000000000000e+00,7.441555615514516830e-03,0.000000000000000000e+00,3.599671125411987305e-01,2.349603772163391113e-01,0.000000000000000000e+00,1.768680810928344727e-01,0.000000000000000000e+00,9.633196145296096802e-02
2.400000000000000000e+01,1.500000000000000000e+01,6.970317661762237549e-02,5.240777134895324707e-01,0.000000000000000000e+00,6.087166722863912582e-03,0.000000000000000000e+00,2.021214216947555542e-01,0.000000000000000000e+00,4.762341082096099854e-02,0.000000000000000000e+00,1.877507269382476807e-01
0.000000000000000000e+00,1.600000000000000000e+01,5.668332055211067200e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.518496751785278320e-01,4.953989386558532715e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.949147626757621765e-02
1.000000000000000000e+00,1.600000000000000000e+01,1.510123461484909058e-01,6.777108460664749146e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.436589598655700684e-01,2.610047580674290657e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.822579279541969299e-02,4.272643104195594788e-02
2.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,1.244581639766693115e-01,1.174032595008611679e-02,0.000000000000000000e+00,2.243171334266662598e-01,1.809741109609603882e-01,0.000000000000000000e+00,4.087515175342559814e-01,0.000000000000000000e+00,7.219770550727844238e-02
3.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,2.386340945959091187e-01,1.251165196299552917e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.809384673833847046e-01,0.000000000000000000e+00,4.351633191108703613e-01,0.000000000000000000e+00,1.572357118129730225e-01
4.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,1.954377740621566772e-01,1.187323126941919327e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.908499896526336670e-01,0.000000000000000000e+00,3.782791793346405029e-01,0.000000000000000000e+00,2.560953795909881592e-01
5.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,4.866362512111663818e-01,3.057210519909858704e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.872176118195056915e-02,0.000000000000000000e+00,2.728839814662933350e-01,0.000000000000000000e+00,2.142247706651687622e-01
6.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,5.038642287254333496e-01,2.033692784607410431e-02,0.000000000000000000e+00,1.977153494954109192e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.830962896347045898e-01,0.000000000000000000e+00,2.962179183959960938e-01
7.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,3.425852060317993164e-01,6.587594281882047653e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.359349399805068970e-02,3.214107155799865723e-01,0.000000000000000000e+00,2.932390570640563965e-01
8.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,3.285495042800903320e-01,1.371128670871257782e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.259680390357971191e-01,1.350256502628326416e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.322292804718017578e-01
9.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,3.797467425465583801e-02,2.369556576013565063e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.302699595689773560e-01,3.682953119277954102e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.750469326972961426e-01
1.000000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.929618120193481445e-01,1.420074328780174255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.058159708976745605e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.028429269790649414e-01
