# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:23:16.819078
# Scan File: sec_ext_res_cell
# Grid: 40x40 (1600 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 8
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8
1.655390000000000100e+03,8.442100915046736598e-02,1.085587608911991603e-01,1.186507928614634333e-01,8.758783042355935966e-02,1.052295969081671195e-01,1.089003536173275971e-01,7.109004136170174459e-02,4.391330039907294369e-02
1.657839999999999918e+03,8.112837726246524550e-02,1.075617889613820072e-01,1.163038434227927631e-01,8.715386845832857887e-02,9.775654303127288836e-02,1.096305924145103416e-01,7.284582349295837256e-02,4.662123712430385480e-02
1.660289999999999964e+03,8.030207729318937504e-02,1.049908657746540380e-01,1.126014671032400799e-01,7.387600646370334756e-02,8.524984682251424140e-02,1.086779501460015673e-01,6.585228632851172770e-02,4.178521632779091943e-02
1.662740000000000009e+03,7.853599244687503589e-02,9.780209695675061432e-02,1.071619558169665115e-01,5.349763975199955252e-02,7.758491780128011495e-02,1.059615371711023907e-01,5.136003860112308556e-02,3.141123319882652143e-02
1.665190000000000055e+03,7.428426715440240857e-02,9.221278405418606439e-02,1.024224902674872595e-01,4.533145540031544712e-02,8.326733938561303727e-02,1.022677169718691353e-01,4.527861771213929909e-02,2.318080294490483528e-02
1.667640000000000100e+03,7.786670290580348375e-02,9.078576480308113428e-02,9.764852664874414112e-02,5.157352957415157341e-02,9.327937944965657147e-02,9.984275593830420348e-02,4.868508558540712156e-02,2.122349645018421771e-02
1.670089999999999918e+03,7.978537623211594265e-02,8.712021824883019183e-02,9.229250018099867392e-02,5.661510235648475886e-02,9.522780979875712648e-02,9.673702674043144212e-02,5.184786406473545356e-02,2.694848751459209824e-02
1.672539999999999964e+03,7.759147414447720159e-02,8.063368432895834381e-02,8.364097104648837711e-02,5.375951265841881488e-02,9.342276347929069635e-02,9.103672334764266461e-02,5.456336811790500618e-02,3.062650294589348149e-02
1.674980000000000018e+03,7.415203401931363958e-02,7.294177976257830431e-02,7.510818408514069455e-02,4.876269971502312367e-02,8.670413605568026705e-02,8.548094947288301104e-02,5.238224386002870991e-02,3.035676752578719828e-02
1.677430000000000064e+03,7.135859725149418242e-02,6.840312296014124105e-02,6.216724299891869532e-02,4.958719044126100317e-02,7.624356576128982210e-02,8.065183723251991010e-02,4.571041860878886920e-02,1.879234657335554504e-02
1.679869999999999891e+03,6.713776673377741533e-02,6.245610001961107716e-02,5.035488499516026922e-02,5.422195285950855148e-02,7.157031800759690310e-02,7.389166002087457774e-02,4.041439883544803435e-02,1.375579694895440186e-02
1.682319999999999936e+03,6.107889189172650835e-02,5.529624882356700549e-02,3.898922816699983140e-02,6.583718868641845468e-02,7.127328981629796334e-02,6.618748585322206668e-02,4.235708213372022662e-02,1.816600117803997272e-02
1.684759999999999991e+03,5.600517184965436712e-02,4.717930348704948984e-02,3.246372473304284800e-02,7.081110515983657372e-02,7.397823528114663705e-02,5.857026451059559047e-02,4.029275677911330761e-02,1.932664091584939542e-02
1.687200000000000045e+03,5.900813251508715135e-02,4.319074984534593264e-02,2.830048295094162586e-02,7.254387233846090743e-02,7.195180791913227680e-02,5.397844210892571021e-02,3.601135463451037022e-02,1.500569472889209249e-02
1.689650000000000091e+03,6.192710663669245136e-02,4.013649014354124522e-02,2.628030954392806401e-02,6.430902188814635601e-02,6.268376283092591539e-02,4.864100305481388470e-02,3.699217809820623537e-02,1.901509611956810064e-02
1.692089999999999918e+03,6.282733152089552131e-02,3.705842588150980166e-02,2.386226295860204710e-02,5.926749182484204737e-02,5.788082382321681207e-02,4.413556170319430511e-02,3.963260896727110322e-02,2.743043380904820749e-02
1.694529999999999973e+03,5.954709024922646976e-02,3.497039059394671523e-02,2.077480355656423361e-02,6.100405653974043385e-02,6.326669402053441971e-02,3.904912124318468680e-02,3.850238761389982584e-02,2.699573751656165338e-02
1.696970000000000027e+03,5.620851767052648801e-02,3.383917066191071549e-02,1.941212297518536342e-02,6.467223004623576244e-02,7.192615484783482227e-02,3.555719838034184649e-02,3.433821082852681755e-02,1.667024701581545573e-02
1.699410000000000082e+03,5.173215084350261950e-02,3.211763122512929780e-02,1.655739200222820437e-02,6.834985426973216871e-02,6.946903878822699441e-02,3.195265905245267546e-02,3.545360420789819139e-02,1.679418868411417659e-02
1.701839999999999918e+03,4.844873518949988078e-02,2.776186961318490368e-02,1.332673188668462988e-02,6.741844124733324672e-02,6.543212417425885163e-02,2.776046186816601494e-02,2.794041588581832811e-02,1.402353769169257733e-02
1.704279999999999973e+03,4.831894134929086426e-02,2.551654544525723892e-02,1.173504661326839338e-02,6.553160122157672407e-02,6.272596048173709193e-02,2.375544844472599407e-02,2.392535311349793664e-02,1.413755828638224403e-02
1.706720000000000027e+03,4.972081556812125297e-02,2.417731752138834594e-02,1.135846727038488865e-02,5.826598610365119751e-02,5.630547113682941168e-02,2.161891310877726846e-02,1.921763961862153411e-02,1.213856636124133540e-02
1.709150000000000091e+03,4.580664326933008013e-02,2.319267797571008399e-02,9.333047400781547404e-03,5.303188371220865505e-02,4.407432338720676523e-02,2.032995564785811463e-02,1.983173006807454480e-02,1.106038610805041428e-02
1.711589999999999918e+03,4.038259823149630001e-02,1.992388191452067192e-02,6.790372298141757190e-03,5.042829095269991957e-02,3.753334051987930464e-02,1.857441001796460156e-02,1.388851418876884368e-02,6.160390309222840005e-03
1.714019999999999982e+03,3.777020341191350550e-02,1.759658824656126427e-02,6.880638657565329996e-03,4.905548210206575610e-02,3.444811948153095327e-02,1.737577538967707488e-02,1.187333282386027200e-02,9.588585748361078132e-03
1.716460000000000036e+03,4.228032958151966419e-02,1.759896212596737120e-02,8.855918910116456974e-03,4.811589684155598984e-02,3.235875395488761741e-02,1.658240867901979859e-02,1.459824679035577784e-02,1.612624057915792303e-02
1.718890000000000100e+03,4.125354320281742621e-02,1.906702909266097881e-02,8.732919419078794682e-03,5.322172727705430650e-02,3.500552791478196007e-02,1.572456140824812082e-02,2.245047755543527063e-02,2.071916256094828712e-02
1.721319999999999936e+03,3.792186508739257139e-02,1.857407290605320518e-02,1.020156551897731870e-02,5.703153164467453934e-02,4.680646693859635832e-02,1.334629763220183951e-02,2.082658821092856979e-02,1.763363772357894738e-02
1.723750000000000000e+03,3.479913562337821897e-02,1.635863365860328392e-02,1.069068336289849888e-02,5.575458016265260469e-02,4.792068691066572045e-02,1.134353015188307133e-02,1.364876246598502665e-02,1.755621296076408447e-02
1.726180000000000064e+03,3.017753896049950313e-02,1.375927218629175754e-02,1.144814012288461642e-02,4.533752014869124602e-02,4.085660613263217278e-02,8.098861090114315917e-03,9.928873469048842687e-03,1.876642776127406681e-02
1.728609999999999900e+03,2.710530724921165341e-02,1.367802374195558474e-02,1.152698772498659055e-02,4.515567033551496495e-02,4.017920377749532868e-02,7.168433881745390340e-03,1.412022809530436192e-02,1.919830644365686997e-02
1.731039999999999964e+03,2.748240637468292794e-02,1.574954537819120426e-02,1.245501836425697527e-02,4.767620373710172027e-02,4.103455222177591205e-02,7.392239296768497898e-03,1.768537614984461853e-02,1.651593744249467074e-02
1.733470000000000027e+03,3.346387937114715661e-02,1.724269156542456577e-02,1.301124791812481238e-02,5.264406430262014158e-02,4.077276759889503222e-02,9.284334079400408113e-03,1.951458896862746581e-02,1.664155658134172655e-02
1.735900000000000091e+03,3.148077395617619734e-02,1.487309989502825364e-02,1.249122533698446280e-02,3.888367763488508738e-02,2.807092754761784242e-02,8.340114297633680757e-03,1.141607979409272472e-02,1.089798148207049566e-02
1.738329999999999927e+03,2.734917429821611540e-02,1.202980641962299833e-02,1.303394260063689934e-02,2.783135987014911938e-02,2.066665901892895951e-02,7.663816990387872785e-03,3.786284630067882420e-03,9.984286575228019933e-03
1.740750000000000000e+03,2.419377480458752977e-02,1.029392413562991125e-02,1.201740089192679731e-02,2.892321663388664615e-02,1.700121443049578546e-02,6.137099277159619934e-03,3.720887806588533790e-03,1.517548157866279411e-02
1.743180000000000064e+03,2.111531263946355569e-02,8.462911278059002951e-03,1.102206365955485899e-02,3.155756074626835106e-02,1.662002875094887450e-02,4.714881603163935224e-03,6.358186397549096119e-03,1.976449904842755498e-02
1.745599999999999909e+03,1.920447195705823201e-02,6.506831053521551153e-03,1.041904441717101878e-02,2.505477552801311375e-02,1.131262490144927316e-02,2.968417009825553669e-03,5.023873822928692952e-03,1.784551812722185923e-02
1.748029999999999973e+03,2.196892633738223299e-02,5.333309284658921921e-03,1.163717128279139097e-02,1.883602071501943448e-02,1.312371751662268562e-02,2.203222847633571312e-03,1.385404702670737370e-03,1.770255314840547822e-02
1.750450000000000045e+03,2.296759307919582840e-02,3.772776855103915014e-03,1.100356404864241862e-02,1.540755866281788566e-02,1.567282707969070918e-02,1.616123142106579667e-03,-2.551872710344150856e-03,1.481318196846791516e-02
1.752869999999999891e+03,2.098305803851667137e-02,4.549513657233621514e-03,8.599186064584634498e-03,1.404587378896564320e-02,1.862843260289574060e-02,1.597161671908021562e-03,-2.869720992289786013e-03,9.752005909373005071e-03
1.755289999999999964e+03,2.070748719934305954e-02,5.511056617257761685e-03,5.535338640748828018e-03,2.623210351755312503e-02,2.736586594080972490e-02,2.027619853900966898e-03,4.817920237583733778e-03,7.505110798140928081e-03
1.757710000000000036e+03,2.112910949936127464e-02,3.391494802386487654e-03,3.550089589271854165e-03,2.816496380895261442e-02,2.704106574647537065e-02,6.188249920330715984e-04,3.981319590427014228e-03,7.620479990064968692e-03
1.760130000000000109e+03,2.127876216014651378e-02,7.450883580173948972e-04,2.001552134775700775e-03,1.799909774221786565e-02,1.458325065701770486e-02,-8.719752121560755704e-04,7.497069038609285342e-05,7.779324432898549260e-03
1.762549999999999955e+03,1.989437755728431720e-02,1.388891220723578691e-04,2.673944392035486469e-04,1.292082241101226436e-02,7.653126513573158506e-03,-2.241118272141739108e-03,-2.210228702482791184e-04,1.030941359327848007e-02
1.764970000000000027e+03,2.048441926379963168e-02,9.325685224836449379e-04,-2.957866205358615497e-05,1.838315248077125250e-02,1.321045359401772784e-02,-8.162665693145373068e-04,3.466912715083944260e-03,1.052700144598620220e-02
1.767390000000000100e+03,1.948965848372866128e-02,7.242774305317228531e-04,5.347044628574914790e-05,2.109882927189648746e-02,2.358301331938963616e-02,-5.159920674574942911e-04,8.243308827997210915e-04,7.366696583877258009e-03
1.769809999999999945e+03,2.116646373982137425e-02,1.411946783571192601e-03,-8.755456918854882808e-05,2.407624919508275299e-02,2.623859575809350114e-02,-4.506696685114184274e-04,3.070700557089117450e-03,7.523257323676096550e-03
1.772220000000000027e+03,1.782359261061099154e-02,2.502093097816169599e-05,-1.218145106587459467e-03,2.414365816943861431e-02,2.296336379090674687e-02,-2.454780273228420080e-03,9.422448143518618799e-03,1.096945302130622642e-02
1.774640000000000100e+03,1.791690727260920185e-02,-1.116986810351636855e-03,-1.301304314347173814e-03,1.764573742184435967e-02,1.514696273938517454e-02,-2.582042073829837747e-03,1.123467713867295527e-02,1.705788702214876967e-02
1.777059999999999945e+03,1.643101117114478815e-02,-2.738018969509000040e-03,-8.120472320192564410e-04,1.130680867129981067e-02,1.474542713474806532e-02,-3.446295742559648580e-03,8.186478291271200372e-03,1.681970187593435570e-02
1.779470000000000027e+03,1.699584769420029590e-02,-2.384857533259761644e-03,-1.572386455015241250e-03,1.350300902584439591e-02,1.519045761938710680e-02,-3.000557025832216191e-03,3.176800721078958285e-03,1.077185754330361317e-02
1.781880000000000109e+03,1.768613726387088456e-02,-1.789898832607857496e-03,-1.786692008886779648e-03,2.077282786003493628e-02,1.889110500934984213e-02,-8.262527899000917091e-04,3.557838171741927336e-03,7.935303197265434344e-03
1.784299999999999955e+03,2.146010218646726003e-02,6.733424791679088611e-05,-1.490637480075876140e-03,2.805416273583543826e-02,2.648867236331696462e-02,1.046792156464063876e-03,7.403748427034383475e-03,9.147733727458381633e-03
1.786710000000000036e+03,1.806516489088792754e-02,7.484178397703397743e-04,-1.723407976152876563e-03,3.101994516024160833e-02,3.342141939215050733e-02,-6.390298479736333109e-04,1.168781790252521741e-02,1.109497336035939787e-02
1.789119999999999891e+03,1.486769666399138240e-02,6.501578665687728509e-04,-3.216259278676244799e-03,2.879634471939204049e-02,3.199815021475257287e-02,-1.996357234169372948e-03,1.004111987731451730e-02,7.529179816435974809e-03
1.791529999999999973e+03,1.295668663352797859e-02,-1.118402162308457801e-03,-3.738444323919705350e-03,1.810839112743162574e-02,1.776522079348365202e-02,-2.410483927414158213e-03,7.305555495580181094e-03,9.006625443780365628e-03
1.793940000000000055e+03,1.535951174275846515e-02,-1.795089190716297502e-03,-1.769295029700519977e-03,1.091984592109311938e-02,1.318949434227999033e-02,-2.992534410616889701e-03,7.313881824246226335e-03,9.426071803448621278e-03
1.796349999999999909e+03,1.643105955080593691e-02,-3.331857669880452892e-04,-1.111299811338891524e-04,1.502938223879322910e-02,2.247879605204620990e-02,-2.962201181726032903e-03,1.168059987792009237e-02,9.879602702335456635e-03
1.798759999999999991e+03,1.716975326871463675e-02,3.748354852255891042e-04,-4.266836163314751892e-04,2.056111553596401756e-02,2.437898455209927540e-02,-2.202417532531848396e-03,1.380401943360219132e-02,1.032502084138372904e-02
1.801160000000000082e+03,1.638595403224397257e-02,-1.408932179704376706e-03,-2.498726827961638645e-03,1.828750001430306041e-02,1.433218573728434891e-02,-1.524860772090076179e-03,7.641824052928902766e-03,1.226799022015440284e-02
1.803569999999999936e+03,1.597982679838573852e-02,-2.330701858001854587e-03,-2.710324251463946954e-03,1.088852926232674462e-02,6.442127990553700445e-03,-1.111793374198085304e-03,8.958240819731394652e-04,9.220947897124036688e-03
1.805980000000000018e+03,1.799895071492901844e-02,7.760649431238700454e-04,-9.678197268858505266e-04,1.286400670517333540e-02,1.727141983245878559e-02,-7.439535236053685871e-04,4.194334516113009184e-03,9.594398529050859187e-03
1.808380000000000109e+03,2.092839147723003432e-02,3.441310675261059250e-03,-2.669947873469927235e-05,2.237710627692250306e-02,3.018440197787394461e-02,-1.169796475947846529e-03,1.149086547941003365e-02,1.384568015695369914e-02
1.810789999999999964e+03,2.059514137693393629e-02,2.919112208696283094e-03,-1.859556693799517459e-03,2.543697908127379864e-02,2.775301503101168174e-02,-1.037205384205902147e-03,9.599814904410301775e-03,1.303443461884930092e-02
1.813190000000000055e+03,1.870194222134021270e-02,1.531934320251279041e-03,-2.659086969595357303e-03,2.023528028062030956e-02,1.920969321205496724e-02,-1.422347539550375753e-03,3.081978540203297867e-03,8.478943312309980898e-03
1.815589999999999918e+03,1.829564750914355539e-02,2.435153922767567449e-03,-2.168146712599279199e-03,2.138779569665934591e-02,2.411621288117807640e-02,-7.013243210036409006e-04,4.269845396051640679e-03,7.663563280798963914e-03
1.818000000000000000e+03,2.283186811881069561e-02,2.835365622264480676e-03,-2.318501174019957020e-03,3.152743458254177178e-02,3.381096013973536318e-02,4.122613515125336282e-04,1.062396259586545835e-02,1.150662947577704015e-02
1.820400000000000091e+03,2.127670332670819620e-02,1.570408844121227911e-03,-3.075486619399781137e-03,2.929241091892392443e-02,3.188627620306316857e-02,-7.544233946168822993e-04,1.074365250271859182e-02,8.766679646878484250e-03
1.822799999999999955e+03,1.609161781793513185e-02,-1.311531523377950682e-03,-2.597277553273067818e-03,1.953490303751988927e-02,2.471532613416949076e-02,-3.547558404703462284e-03,7.120107020778570356e-03,8.086888173723591478e-03
1.825200000000000045e+03,1.324529671763778269e-02,-2.424176236295904827e-03,-2.112818898543047941e-03,1.712765916920863316e-02,2.375999300760793520e-02,-4.018733200744378613e-03,6.792531296500330454e-03,8.411681320241800805e-03
1.827599999999999909e+03,1.330051104108197733e-02,-3.594479546418280665e-03,-2.307820664821574885e-03,1.794839675280420974e-02,2.032312549515095587e-02,-2.309669836164896309e-03,7.662863804520492553e-03,9.153535396239394564e-03
1.830000000000000000e+03,1.247634054771474578e-02,-1.757460900950571277e-03,-3.285086503871136217e-03,1.597977522886151122e-02,1.841685910034564916e-02,-1.903523647152528028e-03,2.523439502581930217e-03,2.832121529169770446e-03
1.832400000000000091e+03,1.329784502063388781e-02,-6.862490333462818943e-04,-3.297071432162970283e-03,1.605002754095921635e-02,1.909451195246649260e-02,-1.556337518370377090e-03,-1.590967459357161455e-04,-1.370331586505605824e-03
1.834789999999999964e+03,1.560153031720051993e-02,-2.871860658314170055e-03,-3.080939739191262874e-03,1.542250275714209841e-02,1.581399841593296093e-02,-2.535946423532499730e-03,-3.716535743539469989e-04,3.203962343135783545e-03
1.837190000000000055e+03,1.394579899337452036e-02,-7.047285572720176326e-03,-3.425039009297013194e-03,1.161072796911237839e-02,9.762710384592712676e-03,-3.783037425986310407e-03,-7.346788163846242926e-04,4.698872001455205519e-03
1.839589999999999918e+03,1.373335456101627827e-02,-6.646343497959418360e-03,-4.284303433775419820e-03,8.665073569061917946e-03,5.031231734645529897e-03,-3.762928019776479085e-03,-1.046505730329912957e-03,6.761332028660892342e-03
1.841980000000000018e+03,1.442599338028224300e-02,-2.954097857260564765e-03,-3.441779718016104751e-03,8.584403729762478744e-03,9.410536696120673852e-03,-2.993974358904449070e-03,6.623354741606144250e-05,5.977057924017245560e-03
1.844380000000000109e+03,1.652552796676601266e-02,-9.084375445449462474e-04,-2.582408074829351061e-03,8.552848815406507987e-03,9.298830485560752313e-03,-2.370579326911102618e-03,5.337686346715726782e-03,1.276896922532663736e-02
1.846769999999999982e+03,1.754656996039179878e-02,3.929929539227706298e-04,-2.015218402684092278e-03,1.559365102740944975e-02,2.145272906293104603e-02,-1.919680946571967941e-03,9.880586043377593414e-03,1.080764343398211980e-02
1.849160000000000082e+03,1.938742888941793682e-02,1.904215529855861995e-03,-1.787920918718106499e-03,2.866657590705663436e-02,3.816967684284267026e-02,-8.273663946535294265e-04,1.144158084357859220e-02,8.260942562394802888e-03
1.851549999999999955e+03,1.521296032459857825e-02,2.043801651662560757e-03,-2.536506448573664762e-03,3.125218515898654098e-02,4.510879587633374876e-02,-1.695585325512455419e-03,7.350026054208770240e-03,1.677566182225349086e-03
1.853950000000000045e+03,1.428884103866714245e-02,3.039526646966083756e-04,-3.374697047649772436e-03,2.689870648990441704e-02,3.391955408537444816e-02,-2.680405139556666424e-03,5.298738015660595102e-03,2.652055049728783542e-03
1.856339999999999918e+03,1.671636449753166609e-02,-1.654173081502592971e-03,-2.986022887433680429e-03,2.287115323041936238e-02,2.415893492286539171e-02,-2.406397592250228683e-03,8.939517633017472764e-03,5.502257883661535419e-03
1.858730000000000018e+03,1.850283936442319657e-02,-3.276449537708178185e-03,-3.296731072922554073e-03,2.337546988902664685e-02,1.903990574527836613e-02,-1.673874586103717317e-03,9.750836199214081568e-03,6.642262264100449315e-03
1.861119999999999891e+03,1.435065540529366357e-02,-4.370737350622471568e-03,-4.088050419160725417e-03,1.502883087039241262e-02,1.043502026525918412e-02,-2.258623021646873931e-03,1.034637403305909559e-02,6.667456264187134399e-03
1.863500000000000000e+03,1.408984430298948834e-02,-3.810640667626042678e-03,-3.826513194815645523e-03,1.301784610527298783e-02,1.143731467236750593e-02,-2.187822265719891260e-03,6.077836657020036989e-03,8.636680708044613269e-03
1.865890000000000100e+03,1.478263250032191278e-02,-3.026841850456468436e-03,-3.312965133105713264e-03,1.253706098004057218e-02,1.164888988457506852e-02,-2.032652899394274144e-03,2.079025910135991716e-03,1.031619905052054420e-02
1.868279999999999973e+03,1.292528231127466377e-02,-2.605435588587316602e-03,-3.898537730177561739e-03,1.628053539735705574e-02,1.932210151901116862e-02,-3.402809713932462322e-03,-2.092459389275590567e-03,1.017109593707183658e-02
1.870670000000000073e+03,8.830493409856150777e-03,-4.148194258403031624e-03,-5.287279887942739932e-03,1.450336633238437367e-02,1.742646723544324233e-02,-5.751943787283532450e-03,-2.191797134085180995e-03,9.467988387973219622e-03
1.873049999999999955e+03,1.029860334813714057e-02,-5.492606143620217853e-03,-6.242421508274103963e-03,1.060021387420170130e-02,1.252944169921349493e-02,-5.551403835587460228e-03,-4.021899105877141042e-03,4.624872152403878937e-03
1.875440000000000055e+03,1.451802728012824631e-02,-7.038439500072199428e-03,-5.809513869401829698e-03,2.661662123645472736e-03,-2.718264720621882229e-03,-4.198396236114882926e-03,-5.009379227087972994e-03,5.322989622201589055e-03
1.877819999999999936e+03,1.731032048988361341e-02,-5.142433272518814880e-03,-4.011902703004877752e-03,-9.746095245723113490e-04,-1.981579601266359857e-03,-2.030450021278686762e-03,-2.955545127899099692e-03,4.251616312121087385e-03
1.880200000000000045e+03,1.999564689247441615e-02,-1.805688235696108635e-03,-3.599989373771296953e-03,1.670896809391051244e-02,1.532971934937622099e-02,-6.022733888897862167e-04,4.088930671213703710e-03,7.965448802152205743e-03
1.882589999999999918e+03,2.114091401505152623e-02,-6.987055227841643601e-04,-4.741254858254591829e-03,2.858198662162319062e-02,2.435433596137836706e-02,2.847823262619854443e-05,7.019664789333078178e-03,5.751008107229146731e-03
1.884970000000000027e+03,2.143790389463881563e-02,-2.446635827446151483e-03,-6.155208601169551326e-03,3.384206046316202976e-02,2.491926192046067801e-02,-1.422173500539127390e-03,7.729673028658833392e-03,6.167355530083906689e-03
1.887349999999999909e+03,1.836258704792282856e-02,-3.941383190537586269e-03,-5.147153421464715356e-03,2.185213654648981291e-02,1.909801341044547671e-02,-2.116799703865092884e-03,5.033867013278110411e-03,5.195080778707927491e-03
1.889730000000000018e+03,1.498778015965394894e-02,-3.699745091037057176e-03,-5.064994340968374809e-03,2.061236685972372626e-02,2.264936713347237215e-02,-2.862975420183293783e-03,3.303548413300325289e-03,6.611653047284173426e-03
1.892109999999999900e+03,1.523485099502019414e-02,-2.786745975992124986e-03,-4.201167556163745709e-03,2.241245090919729427e-02,2.998778925606509355e-02,-3.543529073489793367e-03,3.392193316835210790e-03,8.713433492547146761e-03
1.894490000000000009e+03,1.640781199956075145e-02,-3.268595217987682600e-03,-5.510371839601901044e-03,2.452417932887951402e-02,2.619134171419059548e-02,-3.987634051326047029e-03,4.032128978197199731e-03,9.922671099239763204e-03
1.896869999999999891e+03,1.707299000625337598e-02,-3.888836804081352398e-03,-4.668726293208271677e-03,1.377774411981040094e-02,1.450951226124641384e-02,-4.319002643971097538e-03,4.600583932344816038e-03,9.089423351235345616e-03
1.899250000000000000e+03,1.622045186733041960e-02,-3.395034318488824188e-03,-4.886155856838995254e-03,8.637736759841491835e-03,6.551455020235462910e-03,-4.182861351855375089e-03,6.464518141305056025e-03,8.915348014414462702e-03
2.600699999999999818e+03,-1.034128693779292956e-03,1.063389843791301946e-04,7.735042750410650635e-04,6.200909824261580973e-03,1.015097458109740641e-02,-1.155595042315205739e-04,1.298932340935794391e-03,2.805217598237179887e-03
2.602869999999999891e+03,-8.179301162084432831e-04,6.027103848815977376e-04,7.882379367499057349e-04,8.091131937750795089e-03,1.201438805271376822e-02,2.181022866852960198e-04,2.802034315775413752e-03,3.307424131536643337e-03
2.605039999999999964e+03,-1.455379760549349978e-03,7.745964442037217741e-04,8.240924417435497359e-04,1.001813317805147832e-02,1.595535779389356187e-02,3.851914019334428058e-04,3.944770937974065826e-03,3.209189992134481653e-03
2.607199999999999818e+03,-1.516077946173157191e-03,4.139719166678025477e-04,8.148222169117690225e-04,8.687551744359291173e-03,1.528348244636500673e-02,4.518267672512022489e-05,1.699265611596279630e-03,1.972173447951491680e-03
2.609369999999999891e+03,-1.354493847911183123e-03,2.218478700340058372e-04,5.089734019650980551e-04,7.484431392559312037e-03,1.319504503328122053e-02,-1.458011384595042875e-04,-7.515240774760637010e-04,6.765269582731425800e-04
2.611530000000000200e+03,-1.470601682729180465e-03,-2.991774107462231384e-05,2.612125341002176446e-04,4.324196915976684895e-03,8.610494701275827126e-03,-6.732916167141749690e-04,-1.767132708913687119e-03,-3.543153891782685624e-04
2.613699999999999818e+03,-1.030466458408634250e-03,6.091212671175355673e-04,7.649824266602652661e-04,5.251860894615915758e-03,1.018579862552747815e-02,-5.188370715528913988e-04,8.460943340182366067e-04,1.499286592314786910e-03
2.615860000000000127e+03,-7.635544108943225286e-04,1.384561051787956167e-03,1.048917039018797646e-03,9.624706384697818973e-03,1.578427359030649263e-02,-3.970961103989644869e-04,3.184452675062083432e-03,2.795534423028183790e-03
2.618019999999999982e+03,-8.345149880027071670e-04,1.716734694747143854e-03,1.115110861014200361e-03,1.297779531233963883e-02,1.983068233202654393e-02,-2.241700601639149640e-04,3.912203936463960578e-03,3.521729634982995356e-03
2.620179999999999836e+03,-1.265948636503736900e-03,1.376125854897388952e-03,8.863796056987238887e-04,1.171623805602204846e-02,1.727092187543900759e-02,-3.029837368811836174e-04,4.268643927449068849e-03,4.128440820069046238e-03
2.622349999999999909e+03,-1.321838235633034661e-03,1.586431446185277436e-03,9.363179072689176412e-04,1.152048993770892968e-02,1.715655884467460687e-02,4.304652936709090893e-04,6.156955742043717685e-03,6.234194787972974390e-03
2.624510000000000218e+03,-1.419067741622083174e-03,1.851957353269149389e-03,9.718457003981780841e-04,1.328806375122761410e-02,1.979398654329004442e-02,1.047290628888820126e-03,6.501935795491374515e-03,6.048840832774595583e-03
2.626670000000000073e+03,-1.579390275006027676e-03,1.146695599497626113e-03,8.263795430181503261e-04,1.082783756824575588e-02,1.655893924031249034e-02,6.836828785343514051e-04,2.918333847102570766e-03,3.517787086543404905e-03
2.628829999999999927e+03,-7.201932126647211680e-04,6.249655527638053269e-05,4.873384700066177473e-04,5.092680663567766310e-03,8.180892611343080698e-03,-1.538495372910069978e-05,-8.520054383684619987e-05,1.762546781098624617e-03
2.630980000000000018e+03,-6.659735926758610135e-04,-5.452606774575473835e-05,6.990293280796577250e-04,3.197232744474181026e-03,7.494226430015098715e-03,-5.162971598207564353e-04,5.554785048991556706e-04,1.561864009337526026e-03
2.633139999999999873e+03,-1.227694931775630272e-03,3.162575633620448579e-04,8.435153615236215627e-04,6.210840864876853752e-03,1.260358916810688269e-02,-9.975350864409517505e-04,1.414897446400284172e-03,1.257608505548720628e-03
2.635300000000000182e+03,-1.662069876501372744e-03,9.486917279310194857e-04,5.509190798750186833e-04,1.057183489720661153e-02,1.623560912481510077e-02,-4.859828222722896831e-04,2.384871562832057649e-03,1.206309017405576139e-03
2.637460000000000036e+03,-1.450485031904472175e-03,8.239770917296811853e-04,5.516655675095723330e-05,1.049382484086132036e-02,1.420490466185894522e-02,-1.364425846399442777e-04,1.883373423725409612e-03,1.262563241389843627e-03
2.639610000000000127e+03,-1.150345328106785331e-03,8.768586569876767446e-05,1.897971013441221259e-04,6.783223702738358507e-03,9.440854223021896349e-03,-4.694148264649411636e-04,5.320867579252968249e-04,1.446970693356496463e-03
2.641769999999999982e+03,-1.074107548470905988e-03,1.670571404228625434e-04,4.302615199388958446e-04,4.865091692370356567e-03,8.602814263613756118e-03,-9.896868935005489771e-04,-3.440357925578205558e-04,5.981697439577199306e-04
2.643920000000000073e+03,-1.421535128539346948e-03,4.299602198629815636e-04,7.616642767879072684e-04,6.374424884167451989e-03,1.185661348565761330e-02,-6.231545999912748747e-04,7.798610997186751232e-04,-7.244123159043060938e-05
2.646079999999999927e+03,-1.628464603403435547e-03,2.969158921431806460e-04,5.982918615211203208e-04,7.494190616657100783e-03,1.250418377622682445e-02,-3.934686684201078454e-04,1.493959511025487984e-03,-3.275564024015799997e-04
2.648230000000000018e+03,-8.868562344235105454e-04,-2.225451953843735748e-04,9.469342441963559233e-04,5.450989124050934290e-03,9.553001256061673802e-03,-5.463159817777009288e-04,1.013995820604081171e-03,1.624769346962432175e-03
