# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:23:16.819078
# Scan File: sec_ext_res_cell
# Grid: 40x40 (1600 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 8
#   map_interpolation: none
X_pixel,Y_pixel,EM1_Abundance,EM2_Abundance,EM3_Abundance,EM4_Abundance,EM5_Abundance,EM6_Abundance,EM7_Abundance,EM8_Abundance
2.800000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.372530907392501831e-01,4.879574477672576904e-01,4.470171034336090088e-02,0.000000000000000000e+00,2.762340307235717773e-01,3.391115739941596985e-02,6.122699379920959473e-02
2.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.413761377334594727e-01,6.918823719024658203e-02,0.000000000000000000e+00,2.103889286518096924e-01,8.938760310411453247e-02,4.550854116678237915e-02
3.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.739228606224060059e-01,7.031259685754776001e-02,0.000000000000000000e+00,6.778275221586227417e-02,4.475500807166099548e-02,9.088945388793945312e-02
3.100000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.194971680641174316e-01,5.222334340214729309e-02,0.000000000000000000e+00,1.951299980282783508e-02,7.155770808458328247e-02,7.940445840358734131e-02
3.200000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.824375033378601074e-01,6.560777872800827026e-02,0.000000000000000000e+00,8.277760446071624756e-02,7.451935112476348877e-02,4.204941540956497192e-02
3.300000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.614673137664794922e-01,6.168050765991210938e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.384385973215103149e-01,6.368400156497955322e-02,4.992073774337768555e-02
3.400000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,3.768184781074523926e-01,4.089079201221466064e-01,2.074948884546756744e-02,0.000000000000000000e+00,1.625690162181854248e-01,2.913326211273670197e-02,3.128477558493614197e-02
3.500000000000000000e+01,2.000000000000000000e+01,1.961211673915386200e-02,3.365967273712158203e-01,2.778267562389373779e-01,7.386495359241962433e-03,0.000000000000000000e+00,2.989802658557891846e-01,9.848383069038391113e-02,0.000000000000000000e+00
3.600000000000000000e+01,2.000000000000000000e+01,5.037377402186393738e-02,3.554097414016723633e-01,8.439574390649795532e-02,0.000000000000000000e+00,6.288535147905349731e-02,4.571473896503448486e-01,2.783307246863842010e-02,0.000000000000000000e+00
3.700000000000000000e+01,2.000000000000000000e+01,6.019514054059982300e-02,6.319294869899749756e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.306585967540740967e-01,6.988972425460815430e-01,9.889054298400878906e-02,0.000000000000000000e+00
3.800000000000000000e+01,2.000000000000000000e+01,3.376112505793571472e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.754144430160522461e-01,6.990277767181396484e-01,1.429164111614227295e-01,0.000000000000000000e+00
3.900000000000000000e+01,2.000000000000000000e+01,6.887853890657424927e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.851217448711395264e-01,5.652356147766113281e-01,1.634110510349273682e-01,8.535712957382202148e-02
0.000000000000000000e+00,2.100000000000000000e+01,5.905671790242195129e-02,4.821929037570953369e-01,1.884929388761520386e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.128424778580665588e-01,1.932926177978515625e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.100000000000000000e+01,1.046127006411552429e-01,4.638788104057312012e-01,1.323103904724121094e-01,0.000000000000000000e+00,2.189218997955322266e-02,0.000000000000000000e+00,3.225676417350769043e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.100000000000000000e+01,1.819808036088943481e-01,3.084273040294647217e-01,1.805931478738784790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.946101963520050049e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.100000000000000000e+01,1.217053830623626709e-01,3.886234760284423828e-01,1.587100028991699219e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.018828134983778000e-03,3.771063387393951416e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.100000000000000000e+01,2.941893786191940308e-02,4.161413311958312988e-01,2.006678581237792969e-01,0.000000000000000000e+00,6.073165684938430786e-02,8.014070242643356323e-02,2.520941197872161865e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,2.978782057762145996e-01,9.644752740859985352e-02,0.000000000000000000e+00,5.518188700079917908e-02,3.605597019195556641e-01,1.833707243204116821e-01,4.889482632279396057e-02
6.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,4.729423224925994873e-01,1.644819974899291992e-01,0.000000000000000000e+00,1.133414544165134430e-02,2.372405827045440674e-01,1.377430707216262817e-01,6.692016031593084335e-03
7.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,6.920025944709777832e-01,1.697288900613784790e-01,0.000000000000000000e+00,1.690541207790374756e-02,1.008302494883537292e-01,3.611883521080017090e-02,0.000000000000000000e+00
8.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,6.335857510566711426e-01,1.607884466648101807e-01,0.000000000000000000e+00,2.903019310906529427e-03,1.823607683181762695e-01,3.515655919909477234e-02,0.000000000000000000e+00
9.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,6.281776428222656250e-01,1.540326625108718872e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.107208818197250366e-01,1.790508627891540527e-02,0.000000000000000000e+00
1.000000000000000000e+01,2.100000000000000000e+01,2.577140368521213531e-02,4.685436487197875977e-01,1.893600523471832275e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.999213933944702148e-01,4.441054165363311768e-02,0.000000000000000000e+00
1.100000000000000000e+01,2.100000000000000000e+01,2.663589641451835632e-02,3.976830840110778809e-01,3.291997313499450684e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.396746426820755005e-01,4.167812690138816833e-02,0.000000000000000000e+00
1.200000000000000000e+01,2.100000000000000000e+01,1.284928992390632629e-02,2.105516642332077026e-01,4.448771178722381592e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.971000969409942627e-01,7.237621396780014038e-02,0.000000000000000000e+00
1.300000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,2.550408542156219482e-01,4.491324424743652344e-01,3.198069985955953598e-03,0.000000000000000000e+00,3.145901262760162354e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,1.449870020151138306e-01,4.866529703140258789e-01,1.094237156212329865e-02,0.000000000000000000e+00,3.824668228626251221e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,1.142521202564239502e-01,4.552756547927856445e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.162214100360870361e-01,2.266009710729122162e-02,1.823714561760425568e-02
1.600000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,9.147095680236816406e-02,4.185497760772705078e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.286587238311767578e-01,9.761548787355422974e-02,0.000000000000000000e+00
1.700000000000000000e+01,2.100000000000000000e+01,3.678221721202135086e-03,3.685455918312072754e-01,3.148507773876190186e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.036623001098632812e-01,3.336765989661216736e-02,0.000000000000000000e+00
1.800000000000000000e+01,2.100000000000000000e+01,3.761344356462359428e-03,4.908300936222076416e-01,2.367255836725234985e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.599641382694244385e-01,2.798468433320522308e-02,0.000000000000000000e+00
1.900000000000000000e+01,2.100000000000000000e+01,2.434183657169342041e-02,3.660358786582946777e-01,2.675527632236480713e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.194290697574615479e-01,5.399575456976890564e-02,0.000000000000000000e+00
2.000000000000000000e+01,2.100000000000000000e+01,4.730477556586265564e-02,2.164838761091232300e-01,3.246546983718872070e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.804571926593780518e-01,8.031225204467773438e-02,0.000000000000000000e+00
2.100000000000000000e+01,2.100000000000000000e+01,1.397838164120912552e-02,1.892883479595184326e-01,4.481889009475708008e-01,2.556130103766918182e-02,0.000000000000000000e+00,2.985827624797821045e-01,6.954905390739440918e-02,7.501930813305079937e-04
2.200000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.378024458885192871e-01,4.651864245533943176e-02,0.000000000000000000e+00,1.736883819103240967e-01,7.087688148021697998e-02,1.596201397478580475e-02
2.300000000000000000e+01,2.100000000000000000e+01,1.304563041776418686e-02,7.009376771748065948e-03,8.644469380378723145e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.526952564716339111e-02,5.494912713766098022e-02,0.000000000000000000e+00
2.400000000000000000e+01,2.100000000000000000e+01,1.647981815040111542e-02,1.372782737016677856e-01,7.233287692070007324e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.368816345930099487e-01,1.037583686411380768e-02,0.000000000000000000e+00
2.500000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,2.469529211521148682e-01,5.240307450294494629e-01,2.818452566862106323e-02,0.000000000000000000e+00,2.117796242237091064e-01,2.080993540585041046e-02,0.000000000000000000e+00
2.600000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,2.362218201160430908e-01,5.220090746879577637e-01,1.264890655875205994e-02,0.000000000000000000e+00,2.224492877721786499e-01,2.385634370148181915e-02,1.256447099149227142e-02
2.700000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,1.467471718788146973e-01,6.094734072685241699e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.276475429534912109e-01,4.285632818937301636e-02,0.000000000000000000e+00
2.800000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,1.082977131009101868e-01,6.108349561691284180e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.319954037666320801e-01,8.060262352228164673e-02,1.242197700776159763e-03
2.900000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.007482647895812988e-01,3.819577023386955261e-02,0.000000000000000000e+00,2.018408924341201782e-01,1.018377915024757385e-01,4.465802107006311417e-03
3.000000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,3.878175839781761169e-02,7.801122069358825684e-01,1.908465288579463959e-02,0.000000000000000000e+00,1.142362430691719055e-01,7.797566056251525879e-02,3.510211827233433723e-03
3.100000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,1.920684985816478729e-02,8.316120505332946777e-01,4.134452715516090393e-02,0.000000000000000000e+00,5.647951737046241760e-02,4.670333117246627808e-02,3.928094729781150818e-02
3.200000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,6.224179640412330627e-02,8.261995911598205566e-01,5.072421953082084656e-02,0.000000000000000000e+00,4.123002663254737854e-02,4.774124920368194580e-02,8.473706431686878204e-03
3.300000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,2.252916432917118073e-02,7.426600456237792969e-01,5.569154024124145508e-02,0.000000000000000000e+00,1.220952719449996948e-01,8.351516723632812500e-02,2.259526774287223816e-02
3.400000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,4.029888212680816650e-01,4.231382310390472412e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.444223225116729736e-01,2.654841635376214981e-03,4.953107610344886780e-02
3.500000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,3.665981888771057129e-01,2.861303091049194336e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.962634861469268799e-01,7.683749496936798096e-02,3.190591000020503998e-03
3.600000000000000000e+01,2.100000000000000000e+01,2.198714530095458031e-03,4.986649155616760254e-01,3.968351334333419800e-02,0.000000000000000000e+00,6.740755401551723480e-03,4.234486222267150879e-01,4.109615832567214966e-02,0.000000000000000000e+00
3.700000000000000000e+01,2.100000000000000000e+01,1.047037076205015182e-02,1.391614228487014771e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.206602454185485840e-01,6.652857661247253418e-01,1.013051420450210571e-01,0.000000000000000000e+00
3.800000000000000000e+01,2.100000000000000000e+01,5.616018825094215572e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.843903213739395142e-01,7.014725804328918457e-01,1.635557860136032104e-01,0.000000000000000000e+00
3.900000000000000000e+01,2.100000000000000000e+01,3.498666360974311829e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.711707115173339844e-01,6.610150933265686035e-01,1.927472949028015137e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+01,4.647742956876754761e-02,4.682079851627349854e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.645705804228782654e-02,3.390977084636688232e-01,1.397957652807235718e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.200000000000000000e+01,1.141529157757759094e-01,4.079221189022064209e-01,7.201252132654190063e-02,0.000000000000000000e+00,4.190686345100402832e-02,1.163420006632804871e-01,2.898505032062530518e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.200000000000000000e+01,1.738631129264831543e-01,4.135887622833251953e-01,6.989639997482299805e-02,0.000000000000000000e+00,3.923991695046424866e-03,2.491734549403190613e-02,3.564949631690979004e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.200000000000000000e+01,1.207838729023933411e-01,5.189945101737976074e-01,6.251484155654907227e-02,0.000000000000000000e+00,9.830954484641551971e-03,0.000000000000000000e+00,3.194953203201293945e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.200000000000000000e+01,5.693165585398674011e-02,5.548823475837707520e-01,9.477338939905166626e-02,0.000000000000000000e+00,4.518516361713409424e-02,5.153051763772964478e-02,2.242766469717025757e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.200000000000000000e+01,4.176203161478042603e-02,1.824776977300643921e-01,1.105889901518821716e-01,0.000000000000000000e+00,7.338893413543701172e-02,3.450919985771179199e-01,2.599263787269592285e-01,5.101439729332923889e-02
6.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,7.006266117095947266e-01,6.307427585124969482e-02,0.000000000000000000e+00,2.259317226707935333e-02,1.401720792055130005e-01,6.816066056489944458e-02,1.680018939077854156e-02
7.000000000000000000e+00,2.200000000000000000e+01,1.176449377089738846e-02,7.524947524070739746e-01,1.224243119359016418e-01,1.956109656020998955e-03,2.730456553399562836e-02,9.587157517671585083e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,2.200000000000000000e+01,1.504461187869310379e-02,5.539837479591369629e-01,1.883403062820434570e-01,1.571046654134988785e-03,0.000000000000000000e+00,1.914073675870895386e-01,7.347808778285980225e-02,0.000000000000000000e+00
9.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,4.666763842105865479e-01,2.620657682418823242e-01,4.113950580358505249e-02,0.000000000000000000e+00,1.621109247207641602e-01,6.906835734844207764e-02,3.518462926149368286e-02
1.000000000000000000e+01,2.200000000000000000e+01,2.984620863571763039e-03,6.480213999748229980e-01,1.980843991041183472e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.602134257555007935e-01,3.565362188965082169e-03,0.000000000000000000e+00
1.100000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,5.543906092643737793e-01,2.800500094890594482e-01,0.000000000000000000e+00,2.616764395497739315e-04,1.777369678020477295e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,2.587368190288543701e-01,4.402781426906585693e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.839649915695190430e-01,4.283941537141799927e-02,0.000000000000000000e+00
1.300000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,4.943127743899822235e-03,5.351225733757019043e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.262163341045379639e-01,5.574414134025573730e-02,6.721253506839275360e-03
1.400000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,2.199265733361244202e-02,5.407258272171020508e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.254222512245178223e-01,3.685116022825241089e-02,0.000000000000000000e+00
1.500000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,2.014367468655109406e-02,4.472022056579589844e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.444765090942382812e-01,0.000000000000000000e+00,6.690476555377244949e-03
1.600000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.918961286544799805e-01,1.189849618822336197e-02,0.000000000000000000e+00,5.665846467018127441e-01,4.792208224534988403e-02,1.234161388128995895e-02
1.700000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,1.060258150100708008e-01,3.327730596065521240e-01,3.052093833684921265e-02,0.000000000000000000e+00,5.361043810844421387e-01,5.921541247516870499e-03,1.952398754656314850e-02
1.800000000000000000e+01,2.200000000000000000e+01,1.903202012181282043e-02,2.062567174434661865e-01,2.707352936267852783e-01,1.785390637814998627e-02,0.000000000000000000e+00,4.493119120597839355e-01,7.590167969465255737e-02,0.000000000000000000e+00
1.900000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,2.990223467350006104e-01,3.144666850566864014e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.307165503501892090e-01,8.364027738571166992e-02,0.000000000000000000e+00
2.000000000000000000e+01,2.200000000000000000e+01,2.679864875972270966e-02,4.428584277629852295e-01,3.550386130809783936e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.014870941638946533e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,2.200000000000000000e+01,3.917978331446647644e-02,0.000000000000000000e+00,5.508773326873779297e-01,7.932277768850326538e-02,0.000000000000000000e+00,3.211185336112976074e-01,6.977457553148269653e-02,9.289676323533058167e-03
2.200000000000000000e+01,2.200000000000000000e+01,3.098016977310180664e-02,0.000000000000000000e+00,7.890779972076416016e-01,3.672633320093154907e-02,0.000000000000000000e+00,1.135322824120521545e-01,5.893354490399360657e-02,1.918257027864456177e-02
2.300000000000000000e+01,2.200000000000000000e+01,9.580886922776699066e-03,0.000000000000000000e+00,8.078112602233886719e-01,5.581007152795791626e-02,0.000000000000000000e+00,6.435753405094146729e-02,5.908976867794990540e-02,5.075322464108467102e-02
2.400000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,1.480632871389389038e-01,7.380187511444091797e-01,2.126909233629703522e-02,0.000000000000000000e+00,1.057814434170722961e-01,0.000000000000000000e+00,7.676328998059034348e-03
2.500000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,6.546846777200698853e-02,7.630828022956848145e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.377860158681869507e-01,4.434683546423912048e-02,9.992378763854503632e-03
2.600000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,1.076770722866058350e-01,6.014513969421386719e-01,2.376597188413143158e-02,0.000000000000000000e+00,2.201526612043380737e-01,2.304506301879882812e-02,5.699066445231437683e-02
2.700000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,2.828439697623252869e-02,6.076584458351135254e-01,5.440169479697942734e-03,0.000000000000000000e+00,2.330333590507507324e-01,8.747049421072006226e-02,7.692447304725646973e-02
2.800000000000000000e+01,2.200000000000000000e+01,3.584376303479075432e-03,0.000000000000000000e+00,6.540814042091369629e-01,6.491944193840026855e-02,0.000000000000000000e+00,2.502077221870422363e-01,6.438083946704864502e-02,1.394503097981214523e-02
2.900000000000000000e+01,2.200000000000000000e+01,2.991359308362007141e-02,0.000000000000000000e+00,8.060902953147888184e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.310091912746429443e-01,3.786811977624893188e-02,2.823310345411300659e-02
3.000000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.471755385398864746e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.360701024532318115e-01,1.541425939649343491e-02,1.109129935503005981e-02
3.100000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,1.709305495023727417e-02,8.854414224624633789e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.321000099182128906e-02,3.484290465712547302e-02,0.000000000000000000e+00
3.200000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,6.227507069706916809e-02,8.335350155830383301e-01,2.931161783635616302e-02,0.000000000000000000e+00,3.158668801188468933e-02,8.996657095849514008e-03,5.735558643937110901e-02
3.300000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,7.949383556842803955e-02,7.531359195709228516e-01,3.316208347678184509e-02,0.000000000000000000e+00,7.254218310117721558e-02,5.601863935589790344e-02,4.268124327063560486e-02
3.400000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,2.967259585857391357e-01,5.385587215423583984e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.036732196807861328e-01,3.123376332223415375e-02,5.755125358700752258e-02
3.500000000000000000e+01,2.200000000000000000e+01,2.878852747380733490e-02,3.431500196456909180e-01,3.781662285327911377e-01,2.446555998176336288e-03,0.000000000000000000e+00,2.500838339328765869e-01,1.837331242859363556e-02,1.189071685075759888e-02
3.600000000000000000e+01,2.200000000000000000e+01,5.167055502533912659e-02,1.445441395044326782e-01,2.059422880411148071e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.630193948745727539e-01,8.227639645338058472e-02,0.000000000000000000e+00
3.700000000000000000e+01,2.200000000000000000e+01,6.129868328571319580e-02,0.000000000000000000e+00,9.506735950708389282e-02,0.000000000000000000e+00,4.913394898176193237e-02,7.372540831565856934e-01,1.115936487913131714e-01,0.000000000000000000e+00
3.800000000000000000e+01,2.200000000000000000e+01,4.263516981154680252e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170441582798957825e-01,7.312256693840026855e-01,1.710060387849807739e-01,2.016995102167129517e-02
3.900000000000000000e+01,2.200000000000000000e+01,3.287542238831520081e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.052714418619871140e-03,1.933160722255706787e-01,6.545418500900268555e-01,1.559386551380157471e-01,2.068970538675785065e-02
0.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,3.650728166103363037e-01,0.000000000000000000e+00,1.149423606693744659e-02,6.959974020719528198e-02,4.097809791564941406e-01,1.664962470531463623e-01,5.528375506401062012e-03
1.000000000000000000e+00,2.300000000000000000e+01,6.915584206581115723e-02,4.631008505821228027e-01,9.789162129163742065e-02,0.000000000000000000e+00,8.702640980482101440e-02,8.759428560733795166e-02,2.278869152069091797e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.300000000000000000e+01,8.149578422307968140e-02,4.646900296211242676e-01,2.811574563384056091e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.414334267377853394e-02,3.736788928508758545e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.300000000000000000e+01,1.887940168380737305e-01,1.992806941270828247e-01,1.799246370792388916e-01,0.000000000000000000e+00,6.577844172716140747e-02,6.316158920526504517e-02,3.774982094764709473e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.300000000000000000e+01,5.254659429192543030e-02,4.036526978015899658e-01,8.714965730905532837e-02,0.000000000000000000e+00,4.128146544098854065e-02,1.309484541416168213e-01,3.175048232078552246e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.300000000000000000e+01,9.925164282321929932e-03,4.096377491950988770e-01,0.000000000000000000e+00,2.826152928173542023e-02,7.056669890880584717e-02,2.867849767208099365e-01,1.571435481309890747e-01,7.334705442190170288e-02
6.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,5.006517171859741211e-01,4.716514050960540771e-02,0.000000000000000000e+00,6.071215867996215820e-02,2.472302466630935669e-01,1.005795225501060486e-01,7.074338942766189575e-02
7.000000000000000000e+00,2.300000000000000000e+01,5.091287661343812943e-03,7.463631629943847656e-01,1.580655425786972046e-01,0.000000000000000000e+00,2.243744395673274994e-02,6.430073082447052002e-02,1.558107603341341019e-02,0.000000000000000000e+00
8.000000000000000000e+00,2.300000000000000000e+01,8.243659883737564087e-02,6.136816740036010742e-01,3.086613416671752930e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.550273180007934570e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,2.300000000000000000e+01,4.141143709421157837e-02,5.492451786994934082e-01,3.156909048557281494e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.623190432786941528e-02,5.180395022034645081e-02,0.000000000000000000e+00
1.000000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,5.389139056205749512e-01,2.745100855827331543e-01,2.674163505434989929e-02,0.000000000000000000e+00,1.386782675981521606e-01,3.274445608258247375e-02,1.473051402717828751e-02
1.100000000000000000e+01,2.300000000000000000e+01,4.046770185232162476e-02,3.691901564598083496e-01,4.452318251132965088e-01,2.052717655897140503e-02,0.000000000000000000e+00,1.571222543716430664e-01,9.233866818249225616e-03,0.000000000000000000e+00
1.200000000000000000e+01,2.300000000000000000e+01,9.295511990785598755e-03,2.504170238971710205e-01,5.046780109405517578e-01,3.423006832599639893e-02,0.000000000000000000e+00,2.349016815423965454e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,1.190722547471523285e-02,5.190716981887817383e-01,1.056754682213068008e-02,0.000000000000000000e+00,4.662370383739471436e-01,1.022037956863641739e-02,6.077815778553485870e-03
1.400000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.655412673950195312e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.146673977375030518e-01,3.652821853756904602e-02,6.243308540433645248e-03
1.500000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.313560962677001953e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.910128474235534668e-01,0.000000000000000000e+00,1.021419689059257507e-01
1.600000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.746345877647399902e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.073973536491394043e-01,0.000000000000000000e+00,3.742609173059463501e-02
1.700000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.904260993003845215e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.917248129844665527e-01,0.000000000000000000e+00,3.799469769001007080e-02
1.800000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,1.303162872791290283e-01,3.064070940017700195e-01,3.928980324417352676e-03,0.000000000000000000e+00,5.758818387985229492e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,7.028950005769729614e-02,4.003095030784606934e-01,3.408306464552879333e-02,0.000000000000000000e+00,4.652994573116302490e-01,6.874851882457733154e-02,0.000000000000000000e+00
2.000000000000000000e+01,2.300000000000000000e+01,3.500652033835649490e-03,0.000000000000000000e+00,4.704684615135192871e-01,5.267634242773056030e-02,0.000000000000000000e+00,4.042889475822448730e-01,1.242322474718093872e-01,0.000000000000000000e+00
2.100000000000000000e+01,2.300000000000000000e+01,1.386361895129084587e-03,0.000000000000000000e+00,5.185629725456237793e-01,1.082480624318122864e-01,0.000000000000000000e+00,3.325895667076110840e-01,7.713358849287033081e-02,2.814160846173763275e-02
